Cargo;Codigo;Posicao
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11407;D III
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11408;D IV
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
151 - OFICIAL DE JUSTICA - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
522 - ANALISTA JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
523 - TECNICO JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
524 - AUXILIAR JUDICIARIO - Servidores do Quadro de Pessoal Efetivo do Poder Judiciário - SQPEPJ;11409;D V
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
664 - OF REG CART DIST TER ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
666 - ESCREV DIST PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
667 - ESCREV DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
668 - ESCREV DIST TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
672 - ESCRIVAO TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
673 - OFIC COORDENADOR SERVENTIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
808 - AGENTE SERVICOS JUDICIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
816 - AGENTE SERVICO JUDIACIARIOS - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
819 - ADMINISTRADOR JUDICIARIO I - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
819 - ADMINISTRADOR JUDICIARIO I - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
882 - TEC JUDIC PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
874 - ANALISTA JUDICIARIO TRES - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
875 - OFIC JUST AVAL PRIMEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
881 - OFIC JUST AVALIAD TERC ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
2 - AGENTE ADMINISTRATIVO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
88 - CONTINUO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
205 - ADMINISTRADOR - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
384 - ESCREVN COMPROM PRIM ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
526 - TECNICO JUDICIARIO EXE MANDADO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
821 - TABELIAO PRIMEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
825 - ESCRIV DE OFIC SEGUND ENTRANCI - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
834 - DISTRIBUIDOR TERCEIR ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
840 - ESCREV COMPROM TERCEIRA ENTRAN - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
956 - ESCRIV SUBST SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
956 - ESCRIV SUBST SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
151 - OFICIAL DE JUSTICA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
523 - TECNICO JUDICIARIO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
622 - OFICIAL JUSTICA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
623 - OFICIAL JUSTICA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
624 - OFICIAL JUSTICA TERC ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
646 - ESCREVENTE PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
647 - ESCREVENTE SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
648 - ESCREVENTE TERCEIRA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
649 - OFIC SERVENTIA PRIM ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
650 - OFIC SERVENTIA SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
662 - OFI REG CART DIST PRIM ENTRANC - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
663 - OF REG CART DIST SEG ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
671 - ESCRIVAO SEGUNDA ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
711 - TECNICO JUDIC TERCEI ENTRANCIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
791 - ASSESSOR JUDICIARIO ADJUNTO - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
812 - ADMINIST JUDICIARIO AUXILIA - Servidores Efetivos do Poder Judiciário - LEGADO;11411;A I
